omega_b,omega_cdm,sigma8,N_ur,n_s,w0_fld,wa_fld,h
0.020732961627092802,0.12465120381902248,0.9216515327982346,2.8527436998149778,0.9234586400417452,-1.1966197463461523,0.20384957519489277,0.7924419403076169
0.023493369756575875,0.12913768597230604,0.7608458180513308,2.2640555517936836,0.9240389224068932,-0.8838499907925479,-0.058899380951114244,0.6515262603759765
0.023006637108322084,0.12617904623251147,0.825096907599294,2.2691648719709807,1.0103740313153204,-1.08597133835907,-0.26483447356590467,0.732120132446289
0.02115709543108432,0.10788479547564392,0.7145470971874076,1.9310324881401155,0.931719131845103,-0.8743499711682201,0.08443112339719683,0.645003128051758
0.022056076840730923,0.11072242933767032,0.8520645503573621,2.459937779524135,0.9070266129996186,-1.0803737094388832,-0.3293170141099042,0.828330612182617
0.023006245618578232,0.11179963133379445,0.9015379872635377,2.0423788494193165,1.0143676169081988,-1.049564334122326,0.5645858380679322,0.6660625457763671
0.021041226312083643,0.13789086966788486,0.8660838836164829,2.5807651818009147,1.0215257296926334,-0.8615220799528702,-0.4655737847438731,0.6610271453857421
0.021842084418866856,0.13336880672704785,0.745731492424406,2.814188626548038,0.9017435356666025,-0.7308177940324283,0.5949167609390392,0.562015151977539
0.024104314820349974,0.10643117540587212,0.7377173013369843,1.254678101064913,0.9386847596898416,-0.7488817516504074,0.49678997331798447,0.5257831573486329
0.023690711861921104,0.1166356775320774,0.8504742688350803,1.9901039258273387,0.9663261394284798,-0.9228370330139508,-0.24388462816011652,0.6882915496826171
0.02260682144265035,0.12584606553653582,0.8863621338660062,1.6584805740776736,1.0062171737047856,-0.9044670392011893,0.5906571521659226,0.5501476287841797
0.02362553521892613,0.10358848989200235,0.7992955191358062,2.763841615377146,0.9384883772499313,-0.8692694171960534,0.4240758673383981,0.7009601593017578
0.023253419875120602,0.12911236616941296,0.727920523599902,2.0032486761512924,0.9551433247951827,-1.13850372879423,0.574253572896421,0.6416934967041015
0.0208176796382651,0.13581766437323206,0.7610595645373319,1.2564103952535046,0.9236381105909088,-1.0514920734143225,-0.23909703235481955,0.5372386932373048
0.022874104487438207,0.12884136517549355,0.752041029461883,1.8580211482670475,1.0060615683720453,-1.1619081386013121,-0.2550331779989085,0.6812259674072265
0.023914534364524963,0.11901783548447163,0.811717627121813,1.303856667558465,0.9742957178542179,-0.9207090996459206,0.15967685867198034,0.5768375396728515
0.02244465140221265,0.10449266947932034,0.740139722209614,1.289407085188516,0.9409514031224778,-0.8091407923823166,-0.25264969007818533,0.6064662933349609
0.021021489940889038,0.11021506974778117,0.9265611414445507,1.5850414703447089,0.9232478115486268,-0.8451495581805104,0.3198731016037579,0.573605728149414
0.023810506051140636,0.10760227164631635,0.916953933200876,1.5954648065335628,0.9684435565470199,-0.8355955593829132,-0.5960932316814632,0.6755474090576171
0.0215222804557193,0.10531015141750782,0.8724921133627823,2.5168811816724346,0.9063937782821734,-0.7911004414727916,0.5971036681069802,0.5958484649658203
0.023234381864640996,0.1254012945987625,0.8768972625404164,2.65734947080041,0.9156436514866827,-0.9386265354942944,-0.010018420436177178,0.7151920318603514
0.023281589620906686,0.12391590688050358,0.8837615982894744,1.1885001326201163,0.9513166761382238,-0.9601699104240207,0.47160261963527617,0.5386737823486328
0.02355075010144879,0.13223914460842387,0.7933791278950476,2.629195476996103,1.0053585206043225,-0.8981986797241415,-0.24183019675995587,0.700680923461914
0.021491966469481243,0.13814584478400935,0.7663314399131169,1.5427141577592947,0.9321850390429575,-1.0718890231524194,-0.5461936875632724,0.5828113555908204
0.022564620672506152,0.13368327278847503,0.9163853003991074,2.3309543952061698,0.9803113387040794,-1.1353842520859898,0.5306762354247588,0.6608760833740235
0.0226031822266878,0.11235634255150424,0.7328347825801044,2.4198187268454956,0.9483459351752453,-0.7968731222149499,-0.18188922992679873,0.6930751800537109
0.023972355812442822,0.10759299172190012,0.8924506261004215,2.6692879124235853,0.9900653960659601,-1.1403162247677268,-0.5633565321546274,0.9607479095458984
0.0230928000105408,0.11536408011456496,0.7916506010331663,2.659594903653205,1.0176568081172734,-1.1019998675062226,0.23310749808165976,0.7876789093017578
0.023865082737913282,0.11244892420834314,0.7574592736031898,1.3262336570717617,0.9326219229891833,-1.0753055040188053,0.011597244405091356,0.6460285186767579
0.023946259230297206,0.1323976754955077,0.8262595642565445,2.6890216684090946,0.9651100630246492,-1.1326070045701542,-0.28354681110795504,0.7907230377197264
0.024282383420996558,0.10626959815857938,0.848663321489256,1.7274460895564732,0.9181008315503258,-0.8931813631597411,-0.015214112270687585,0.667728805541992
0.022709386191291904,0.12311337038429548,0.8279768403370126,2.036873248327648,0.9744949515426533,-0.7319308323137915,0.336362443761572,0.5623584747314454
0.02253931638798223,0.12152156136167448,0.8366964591224492,1.949046103196781,1.0044569522008817,-1.1300489000943927,-0.4773865071690156,0.729561233520508
0.021170183350314283,0.11083114611882099,0.900025655526439,1.4277702714769271,0.9713084306956601,-1.1439506610092989,0.5656684911034925,0.6193706512451173
0.023024738565162975,0.11885259128145068,0.7321975360399131,2.6340866308315443,0.9736863886122576,-1.1028459486786233,-0.19260112607187002,0.8171703338623045
0.02343602937796835,0.1130063401288118,0.8018492622075291,1.8252108382070733,1.0078451315251749,-0.8731819125867311,-0.1567197972285645,0.656875228881836
0.022716777204247147,0.12001359397814791,0.8275659403312774,1.6820275496804262,0.9601774251890276,-0.7959894859104586,-0.5449151066416585,0.6199977874755861
0.02202316717248313,0.11185623241885462,0.7953174685149996,1.9996899957427163,0.9798516481501829,-1.1026428920734395,-0.26810166325807133,0.755264663696289
0.02371128021132419,0.12057111873664328,0.9188171337348575,1.3807239192485545,0.9396503657895761,-0.7482602633678994,-0.37233502512113437,0.5740268707275391
0.022316121810663777,0.11974504590697162,0.7893148680348196,2.279447169512487,0.9444263059005048,-0.7551351367535779,-0.59861241076146,0.6770534515380858
0.022490806685759486,0.13046262457242097,0.865738763783537,2.352848698712817,0.964777929114526,-1.1737824253986082,0.39381038786200995,0.6961467742919921
0.023096791339453415,0.1039268951552804,0.9061301807263883,1.320014573480408,0.9118902859457831,-1.1374592652614175,-0.12787307410754456,0.702438735961914
0.021616468684455253,0.1235923340762716,0.8188102089727697,1.5165794219443098,0.996351580177501,-0.7300744172459742,0.10097864602946038,0.5351421356201173
0.021542271969347864,0.12621781301983562,0.6971979896111006,1.7630058928024634,1.014837446677671,-0.8404353703810916,-0.29898740565797866,0.597079849243164
0.021243738234067177,0.13241237362153327,0.7967487733109394,1.4721770472480755,0.9532661359584587,-0.9919958863177955,0.2222347405055186,0.550479507446289
0.02127319957687922,0.1346128460323944,0.8202679085453993,2.0072038366304708,0.9615752611525121,-0.7962569765436749,-0.3866393128173983,0.5931385040283202
0.021352425568674907,0.13319650674361874,0.7796477099174143,1.5266239736381464,0.906398463261384,-0.8296965775678835,-0.09211213282676078,0.5425235748291017
0.02387933523427169,0.1137416549706969,0.7959238901513432,2.2052874728248186,0.952361069818106,-1.0780324838519124,0.5288259147419551,0.6996417999267579
0.024096998278157603,0.10606181810160403,0.9018175158738593,1.235521942759394,0.931059473605449,-1.039881344483324,-0.22144949620642113,0.6677974700927733
0.022024901602359013,0.11871790320200509,0.8370888154961107,2.5171619524218984,1.0140384959614321,-0.8842485525349857,0.3820829204688302,0.6472255706787109
0.021839207173597223,0.11959155035469153,0.7304698720119813,2.1786627757627643,0.9790653033127958,-0.935843778993011,-0.13453736401946137,0.679227828979492
0.0239263687461285,0.11244737234740923,0.88862324705873,1.5041272049651502,0.99823207680716,-0.8065041656049519,0.4384541913991723,0.5572315216064453
0.023305927894591093,0.11461067776591706,0.8803243955040256,2.214894174914675,0.9963096132604723,-1.0717715643178187,0.029704214199698153,0.7464298248291015
0.023723918199585133,0.12178501835748243,0.7069847231169823,2.3036072965525447,0.9599292850844224,-0.7753026137003624,0.3618686883611837,0.599723434448242
0.022450381963425838,0.1245356172986575,0.823965149063081,2.777540451349182,0.9353418621434325,-1.0033113700847904,0.009569371333300492,0.7462375640869139
0.023936549314312255,0.1339449534317164,0.9223365413613777,1.5581084104022178,0.9224887216433915,-1.1253895441712676,0.058140159805078695,0.6089542388916015
0.024011779232954302,0.12863342707356995,0.8482922960815045,1.5420139218692945,0.9853849126823901,-1.0986492023521606,0.5402353217107382,0.5921474456787109
0.02087743734930093,0.12703882919399742,0.811104298397715,2.0140890958139464,0.9129693771410772,-0.903156813316341,0.5836365817672958,0.5655353546142579
0.022631254719027806,0.10429450639549963,0.8585171049366782,2.3837653525125013,0.9164889150424277,-0.8033202339466913,0.13976512485955872,0.6755428314208984
0.022531730319175707,0.10903524628724942,0.7642041922274411,2.8358360985687603,0.9136480519871235,-1.0962923908612447,-0.15930051714220234,0.8861576080322265
0.02426892959042303,0.12845521153068892,0.6836080476186721,2.5544302801424603,0.9806892803285807,-0.8964919773746448,-0.025394938870086148,0.6909717559814453
0.02137904294774775,0.13704491384431275,0.8189500097073589,1.5621901940383411,0.98316297311823,-0.7867825981146422,0.5687016024290451,0.49834938049316413
0.022840973986107904,0.11693048763218661,0.7552642854031011,1.928345334057274,0.9944647980102524,-1.1431501007574731,-0.35522122155335667,0.7477481842041015
0.024124183452297453,0.11768559826907898,0.6959265540679815,2.6897142356341623,0.9040803253123564,-1.1359344828190316,-0.5100993906410157,0.8924564361572265
0.021845905591131316,0.11405047901556822,0.6800115414922299,1.2325303383553212,0.9413562170899015,-0.8698791182331704,0.12092055556671821,0.5590396881103515
0.02328256202943767,0.10864427225833136,0.8999727179624694,2.726659170611975,0.9174733939197569,-0.9193681705802446,-0.3865497810311478,0.824467086791992
0.02383408767829896,0.12883615361120565,0.9028484362931875,2.223804727092291,0.945836550342304,-1.0479714128828173,0.335924882074243,0.6656436920166015
0.021335534732480364,0.1372083065434776,0.7353645499427228,2.153746766155634,0.9570829636186721,-1.0513992974597206,0.1760511935332385,0.6243076324462891
0.02273864154872684,0.12293736019552713,0.7461636798648937,1.9962176747528573,0.9790410425482933,-0.8750108203826097,-0.07629158516997858,0.6340190887451171
0.023707504778587594,0.1113367549955786,0.8680779505553545,2.035401619049446,0.9896460727573887,-0.9089207966217584,0.6130007127507108,0.6111331939697265
0.021282066108785122,0.10687852399897448,0.9252738534616737,1.7039908526703043,1.0018718547145324,-1.1156873937846814,0.4873933285094366,0.6644512176513672
0.02217373269647438,0.12089232860031492,0.6937552556117026,2.8151534144630523,0.9457519113055051,-0.8183438345351852,-0.12681507853063545,0.7058582305908202
0.02337442058886234,0.1196736388550024,0.8691593830005064,1.8965710119437935,0.9641347602218772,-0.8243143389115409,0.14321514545427394,0.6057361602783203
0.023991134462465306,0.1250484771664374,0.9011192424363745,2.320348272385149,0.9282966901421487,-0.9903283012915671,-0.08269510315593598,0.7085041046142577
0.023114597210587295,0.12189598134002942,0.9005770437602214,1.5697476613118129,0.9243200983049213,-0.8575877845880433,-0.1697639303466557,0.5971370697021485
0.02369691870220759,0.13022405531622414,0.7277668319328437,2.7081201408607596,0.9652678344401073,-0.7356424689738932,0.24460805435685784,0.6163219451904298
0.023579024559651423,0.1172516756970797,0.890904194664919,1.5282243160563997,0.9691010220397733,-0.9309082475956879,0.20051410996084518,0.6014652252197266
0.02235628069201228,0.13253076938057143,0.7346526779035145,1.4323017907353834,1.0054611311275765,-1.1829152313301128,0.312608580414373,0.582655715942383
0.023967965162784956,0.13718519684930236,0.7221750760041321,1.2737831573036313,0.9786247024845345,-0.940119950269571,-0.32096120989637233,0.5506099700927735
0.021456922350785237,0.11633450905694127,0.9329831427387096,2.296258514723858,1.0087421518150874,-0.8521619867742642,-0.2977729011350956,0.6883602142333984
0.021696027224374113,0.11677440460256332,0.8236235418364917,1.3737055941452991,0.9348507741004506,-0.8021898663015395,0.34087752654650394,0.5346088409423829
0.021649813374771856,0.13638419478785302,0.7512557972708089,2.801711456197866,0.9628034911853747,-1.110804830967199,-0.057923941113398714,0.7390872955322265
0.021868399040372657,0.10759780973089031,0.6961873622444392,2.3018619722557885,1.0125842157489686,-1.051108092677986,0.11911845734434445,0.7561458587646483
0.021676428226970638,0.1383610061444864,0.8079815719318657,2.1792223994562843,0.964613179126464,-0.8004044413468558,-0.19404662803195993,0.5943584442138672
0.02087998631000739,0.10331921543246249,0.7974062632935179,1.2177342298499259,0.9365220189432805,-0.994025073880632,0.353015488506468,0.5937267303466797
0.02296191454269793,0.12157599494845116,0.932561522032216,2.273346092712926,0.9674873012039047,-1.0835207692996558,-0.29274206992190754,0.7539669036865233
0.021216435789606133,0.129494254836783,0.7080255019271517,2.4524814693400274,0.9226759413170902,-0.8888707702538641,-0.5797430976411497,0.6906948089599609
0.02085936229794795,0.11449678351635931,0.8890812973950663,1.3975226883228147,1.0070401872586325,-0.7996898240143807,-0.5688449580299579,0.5929553985595702
0.02146836960097811,0.12788261290373834,0.7794969865717305,2.1104593740976485,0.9658051030919428,-0.8620401606522992,-0.40388121183712883,0.6402492523193359
0.022559754005095713,0.13626683297936737,0.8355018853392258,2.6607116218729256,0.9503479915918803,-0.774757494931946,-0.3158016095731925,0.6542224884033203
0.02071315108325627,0.12747460834178306,0.8086859287739815,2.765720458057066,0.9824748562414174,-0.7829235501867973,-0.33062897956670007,0.6777355194091796
0.022446707491686386,0.1306642476076839,0.9379074771623364,1.7457813856733622,0.9124066926748312,-1.2066841582596313,-0.40676269629262674,0.669706344604492
0.023661413937238897,0.12441900180878186,0.6950336263085346,1.737327373218379,0.971382582682728,-0.9509899546369301,-0.6241133579785578,0.6605533599853515
0.022396616607092756,0.13933472005602993,0.8895804268581865,1.5051541863358344,0.9173981741585321,-0.950459274861633,-0.025631453501595014,0.5489322662353516
0.02349843313764547,0.12674713137716823,0.8551492515282594,1.5612148719863546,0.9388888012070559,-0.7374558445662316,0.05076875717272478,0.5495044708251955
0.023833802096421716,0.10359327361666484,0.8486770697874962,1.5811259762717484,1.0052612307309015,-1.0906792969707169,0.10722335411103834,0.712399673461914
0.022415772250968913,0.12915975626648502,0.8197373642728893,2.7404406853076817,0.9856737397960448,-1.044356189793416,0.2807805490998122,0.7126331329345702
0.02395661659433527,0.11609963662315544,0.6935548198456951,2.717779127384004,0.9074411943783174,-0.7557762875421944,-0.37944878987002195,0.7294994354248047
0.023817430934681458,0.11148840355337038,0.779084783685035,2.555631202557258,0.950416282022219,-0.8637999220156073,0.07922771009390306,0.7138164520263671
0.023256653458334324,0.1334770038585174,0.6897696532604414,1.4009486005211047,0.9188194740095817,-1.146614322826168,0.46786090811229164,0.570687484741211
0.022626958267966363,0.13077090578119693,0.7759734162061581,1.7277610214206596,0.9559311504056354,-1.0666519302384847,-0.08805087505260967,0.6241062164306641
0.023476446788901584,0.13292178778390962,0.9286414180603705,2.6464268523102215,0.9623964493484126,-1.137905758095167,-0.5523677366022001,0.799125289916992
0.022128262548748074,0.12798116445062196,0.8660123211604691,2.044013488598821,0.9142491519183785,-1.214855551731307,0.5296924675096001,0.6649959564208984
0.02318491437018584,0.1288662765437375,0.7506781509251031,2.6114474658352957,0.9365114134656446,-1.011168460212237,0.23721688779065964,0.6992366790771485
0.023616368475333382,0.12262364593098421,0.8990877751296884,1.705703841260597,1.0064914903270983,-0.8412407811965067,0.37297151078365876,0.5693897247314454
0.02424738807422805,0.11402960011303495,0.8083798941048876,2.805962132857042,1.0048595249783183,-1.0473176027747355,0.44787259856194617,0.7644542694091796
0.02257724968637029,0.11159244739692523,0.8354614891581637,1.5500859737365942,0.9456587041614826,-0.8964859674984935,0.5707678237446666,0.5663547515869141
0.022562637803838523,0.13418532654636012,0.6986043499711544,2.6555629327214696,0.9708745130740423,-0.8784218550888231,-0.5896690281764039,0.7085956573486327
0.024148221359799594,0.11700340768293407,0.7197566106136914,1.6646367349755695,0.9868113702520666,-0.8853415872208352,-0.16028356080564765,0.6358776092529297
0.021122753983589312,0.1394315582215651,0.7805961797834802,1.4047811514454722,1.0069467286295994,-0.9966868762887247,0.2587507700909698,0.5249134063720704
0.022302634579754517,0.10628446348869233,0.9139042116102483,2.278252634013042,0.9221870284647659,-1.190538090385332,-0.098039108517333,0.849490737915039
0.022857798177679748,0.10971903119305357,0.8831316049370148,2.4718906216452603,0.9307731769329348,-1.1294313315286584,-0.5221094793755504,0.8877506256103515
0.022295813291395572,0.12057976870618434,0.8671367894234282,2.037821348159631,0.9136567655684567,-1.116768353699115,-0.6207903151623071,0.7511539459228515
0.02078278625561551,0.1142587325528444,0.877193760162042,2.643649222602638,0.9498224479852957,-0.7749798601254325,-0.5405698434130074,0.7260433197021484
0.023788683053709517,0.11809682461386495,0.8839507039570381,2.1598240109392646,1.0064188387522524,-0.7418949153897484,-0.36829475681322643,0.6581684112548828
0.021553997274355672,0.117472616654015,0.918209684522879,2.486922816366215,0.9372950715829128,-1.165874235369548,0.11482751372877342,0.7806751251220702
0.02362886584785421,0.12361509295554651,0.8815874223508227,1.571778898535153,0.9814794041638167,-1.1347809244873721,0.5935088580617603,0.6108837127685547
0.023487703416191788,0.12582411955917422,0.6877754962840098,1.203193058259093,0.9190703656535177,-0.7650557784291665,-0.44637126846785496,0.5478382110595703
0.022790725948413696,0.11448130170925905,0.6970929177165442,2.613975556505725,0.9718514943406888,-1.0479279171008993,0.37415126509279306,0.7408885955810545
0.023142636516779926,0.10869568154226047,0.8001918589530688,1.9297717028202075,1.021779056271868,-0.7815740845033712,0.48483472422015195,0.5758831024169921
0.023301455789479543,0.13348735289013125,0.6938399397239147,1.2402241610391722,1.0195534347446629,-0.7438314920052338,0.35318954685349024,0.4972667694091797
0.020979965426758177,0.12038596986257852,0.90203411189909,2.4874156257978193,0.9492663290272746,-0.9172324829635145,0.0718938275826202,0.678744888305664
0.021088011074379086,0.10754336888138201,0.7324537131017352,1.4059183937191635,0.9793094630618359,-1.1123283388044733,-0.6148562926785451,0.7044048309326171
0.022122883768484293,0.1385826122884573,0.8564537491622695,2.4263106642711687,0.9221392334922611,-0.9169385874141531,0.5358391101564594,0.5937038421630859
0.021591823041803692,0.1192687039346215,0.7874718670339032,1.3618463716828517,0.9728523882560075,-0.927653701543147,-0.27671218554757365,0.5904903411865234
0.024175136431940896,0.13756217673622356,0.7198936082571827,1.677922731086644,0.9925796885235029,-0.8840458094630153,-0.061517448141196196,0.5760318756103515
0.02348610095643606,0.12491660269427458,0.9159039313202071,2.0028166334734214,0.9436973120630038,-1.0135817853508178,-0.4030823484941929,0.6947826385498047
0.023088064104753756,0.13316605419882116,0.797657826238291,2.433551107945117,0.9909628403533041,-0.9377760299479028,0.45777413147301693,0.625124740600586
0.0227741210720988,0.10334494350632813,0.9367287109903711,1.674600111057201,1.0073250480250224,-0.9569907680776899,0.6034078355619524,0.6113895416259765
0.020877790273680183,0.13598209887902177,0.7566712519855459,1.2630884041068824,0.9401725788660724,-0.7575189750068456,-0.1624351090537703,0.5022541046142579
0.022254116344885035,0.12372359347087789,0.8011322541261929,2.202247907747586,0.9252010954203325,-1.2004199714706156,-0.18983437162163458,0.7554019927978514
0.020761745929336932,0.12341483943071471,0.8978708810873244,1.3298234823387556,0.930322378421213,-0.727330550747321,-0.17581256111849525,0.5289211273193359
0.02395074483865194,0.12794165682543995,0.8164668561019394,1.9102671787641545,1.0042555015368997,-0.7626553973149477,-0.42584366020312936,0.6167613983154298
0.021583013145716413,0.12116098122602323,0.7082858710769222,2.608568639856342,0.9397667376464289,-1.1779023245032245,-0.23592052698142024,0.8196605682373045
0.022044736508339206,0.12036680786853496,0.7625681386879564,2.49907991242111,0.941561193280945,-0.8433124864742649,0.01694600066084928,0.6687038421630859
0.024086936592804364,0.12284249085896473,0.7288956033100915,2.125174283861078,0.9732512085294237,-1.0927432494829052,0.601482565440049,0.6628101348876952
0.02191411978581748,0.12496178962187614,0.7612253459058995,2.174746570939834,1.0128179946947373,-0.9912579053043955,-0.37305490021798293,0.6938739776611328
0.023683027752794048,0.13771934139176176,0.8823959182233383,2.289243200249191,0.9827545365974157,-0.7817423832407864,0.019256475359566316,0.6030033111572266
0.0239581867072362,0.1360578268549963,0.8220926863906047,1.944406584292548,0.9186014526957296,-0.8181926851750869,-0.15440076878164155,0.5962993621826171
0.022649486323812428,0.11526990697544792,0.6948440085747483,1.2034251489317762,1.0087895937815503,-0.952936779675051,0.19779952736519313,0.5716670989990235
0.02230935383959769,0.12724609168208723,0.836359588397082,1.8212104308705235,0.9437207825130601,-1.0156160451609004,-0.4281419009399042,0.6523113250732421
0.02387781650955345,0.1315143027764167,0.9189925549677932,2.5840782827112827,0.9432682488659788,-0.7450910635735724,0.533383979508597,0.5739696502685546
0.024266091926490783,0.10329965185301963,0.8898252465074343,2.8272044494605213,1.0134377630630154,-0.9336450077775033,-0.16095438421854225,0.8468654632568359
0.022030181072275584,0.1272030187343064,0.849976086720735,1.7701179661417745,0.9971218221849043,-1.1295568544632062,0.04724128995461796,0.6430988311767578
0.02288210176560842,0.1265258576612513,0.8074715069273004,2.7868402265454675,1.0179007314753097,-0.7846808194870167,0.5587527006731113,0.5966564178466797
0.020898527992336744,0.1339951162111573,0.9353820626974549,1.7048296696083276,0.9620013572470631,-0.7745419921591572,0.28674276413486377,0.525265884399414
0.023379003756506988,0.12221692463023054,0.7562244122559689,2.7073588833367648,1.0205803608952646,-0.9427615938149891,-0.07547281744468048,0.741092300415039
0.022036301194529154,0.13990395017225066,0.8908956189755861,2.031076593465766,0.9626701940781548,-1.164193505994917,-0.3060997278753652,0.6544124603271486
0.021456954150961105,0.1383016712981443,0.7826845797818898,2.0673034790214544,0.9077411798977526,-1.161841686855986,-0.1234969177153602,0.6507869720458984
0.022149254126924336,0.10611082987178652,0.9258682278213672,1.876223340203897,0.989437644191852,-1.0832620684433036,-0.11015473137760134,0.7452442169189453
0.023856447818555906,0.12509388088076287,0.7354968261845126,2.713238535459814,0.977628083950889,-1.0859085309157388,-0.3830107831709616,0.8196399688720701
0.021963623900698826,0.13538308505309649,0.7469075178481246,1.8479624545707412,0.9092479147987637,-0.9442261093218618,0.14192001454581038,0.581923294067383
0.023815734648387595,0.12433396441860374,0.811896793568843,2.007267388471069,0.9754014256882063,-0.905356355051906,-0.1621463965021276,0.6543827056884767
0.02424751748182607,0.10953487660055099,0.7746017869356162,1.2218297698559695,0.9576529093797781,-1.115573627868241,0.5775136629834129,0.614383316040039
